"partic","stage","block","trial","stim","resp","rt","fruitL","fruitR","outcome","date"
20,4,1,2,"B","5",3.537,"orange","","","2016_Nov_17_1537"
20,4,1,3,"C","0",1.476,"apple","","","2016_Nov_17_1537"
20,4,1,4,"Y","8",1.319,"banana","","","2016_Nov_17_1537"
20,4,1,5,"X","8",1.741,"strawberry","","","2016_Nov_17_1537"
20,4,1,6,"C","0",1.144,"","apple","","2016_Nov_17_1537"
20,4,1,7,"X","8",1.163,"","strawberry","","2016_Nov_17_1537"
20,4,1,8,"Y","8",0.585,"","banana","","2016_Nov_17_1537"
20,4,1,9,"B","5",1.271,"","orange","","2016_Nov_17_1537"
20,4,1,10,"A","10",1.005,"pear","","","2016_Nov_17_1537"
20,4,2,11,"B","5",1.906,"","orange","","2016_Nov_17_1537"
20,4,2,12,"Y","8",1.13,"banana","","","2016_Nov_17_1537"
20,4,2,13,"C","0",0.993,"apple","","","2016_Nov_17_1537"
20,4,2,14,"A","10",1.194,"pear","","","2016_Nov_17_1537"
20,4,2,15,"A","10",1.396,"","pear","","2016_Nov_17_1537"
20,4,2,16,"B","5",2.033,"orange","","","2016_Nov_17_1537"
20,4,2,17,"C","0",1.334,"","apple","","2016_Nov_17_1537"
20,4,2,18,"X","8",1.013,"","strawberry","","2016_Nov_17_1537"
20,4,2,19,"X","8",0.583,"strawberry","","","2016_Nov_17_1537"
20,4,2,20,"Y","8",0.437,"","banana","","2016_Nov_17_1537"
20,4,3,21,"B","5",0.847,"","orange","","2016_Nov_17_1537"
20,4,3,22,"X","8",1.13,"","strawberry","","2016_Nov_17_1537"
20,4,3,23,"C","0",1.47,"","apple","","2016_Nov_17_1537"
20,4,3,24,"C","0",1.473,"apple","","","2016_Nov_17_1537"
20,4,3,25,"X","8",1.445,"strawberry","","","2016_Nov_17_1537"
20,4,3,26,"B","5",1.397,"orange","","","2016_Nov_17_1537"
20,4,3,27,"Y","8",0.864,"banana","","","2016_Nov_17_1537"
20,4,3,28,"A","10",1.052,"","pear","","2016_Nov_17_1537"
20,4,3,29,"A","10",0.57,"pear","","","2016_Nov_17_1537"
20,4,3,30,"Y","8",2.915,"","banana","","2016_Nov_17_1537"
20,4,4,31,"B","5",1.224,"","orange","","2016_Nov_17_1537"
20,4,4,32,"X","0",1.022,"strawberry","","","2016_Nov_17_1537"
20,4,4,33,"Y","8",2.505,"","banana","","2016_Nov_17_1537"
20,4,4,34,"A","10",0.85,"","pear","","2016_Nov_17_1537"
20,4,4,35,"C","0",0.989,"apple","","","2016_Nov_17_1537"
20,4,4,36,"Y","8",1.701,"banana","","","2016_Nov_17_1537"
20,4,4,37,"A","10",0.865,"pear","","","2016_Nov_17_1537"
20,4,4,38,"B","5",1.179,"orange","","","2016_Nov_17_1537"
20,4,4,39,"X","8",1.146,"","strawberry","","2016_Nov_17_1537"
20,4,4,40,"C","0",1.136,"","apple","","2016_Nov_17_1537"
20,4,5,41,"B","5",1.114,"","orange","","2016_Nov_17_1537"
20,4,5,42,"X","8",0.865,"","strawberry","","2016_Nov_17_1537"
20,4,5,43,"Y","8",0.677,"","banana","","2016_Nov_17_1537"
20,4,5,44,"B","5",1.245,"orange","","","2016_Nov_17_1537"
20,4,5,45,"X","8",1.194,"strawberry","","","2016_Nov_17_1537"
20,4,5,46,"A","10",0.989,"","pear","","2016_Nov_17_1537"
20,4,5,47,"C","0",0.965,"apple","","","2016_Nov_17_1537"
20,4,5,48,"C","0",1.754,"","apple","","2016_Nov_17_1537"
20,4,5,49,"Y","8",1.318,"banana","","","2016_Nov_17_1537"
20,4,5,50,"A","10",1.005,"pear","","","2016_Nov_17_1537"
20,4,6,51,"X","8",0.927,"strawberry","","","2016_Nov_17_1537"
20,4,6,52,"Y","8",0.567,"banana","","","2016_Nov_17_1537"
20,4,6,53,"B","5",1.46,"orange","","","2016_Nov_17_1537"
20,4,6,54,"A","10",0.942,"pear","","","2016_Nov_17_1537"
20,4,6,55,"A","10",0.552,"","pear","","2016_Nov_17_1537"
20,4,6,56,"X","8",1.802,"","strawberry","","2016_Nov_17_1537"
20,4,6,57,"B","5",1.194,"","orange","","2016_Nov_17_1537"
20,4,6,58,"C","0",1.383,"apple","","","2016_Nov_17_1537"
20,4,6,59,"C","0",0.582,"","apple","","2016_Nov_17_1537"
20,4,6,60,"Y","8",1.518,"","banana","","2016_Nov_17_1537"
